CameraID,Timestamp,MotionDetected,Duration,Area,HomeState
CAM_003,2025-12-30 11:30:06,True,38,Front Door,Home
CAM_003,2025-12-30 12:27:06,True,151,Backyard,Away
CAM_004,2025-12-30 07:12:06,True,161,Front Door,Away
CAM_004,2025-12-30 10:27:06,True,15,Driveway,Home
CAM_002,2025-12-30 03:28:06,True,32,Living Room,Home
CAM_002,2025-12-30 01:44:06,True,269,Living Room,Away
CAM_001,2025-12-30 04:37:06,False,28,Driveway,Home
CAM_001,2025-12-30 04:57:06,True,124,Backyard,Away
CAM_001,2025-12-30 00:20:06,True,19,Front Door,Away
CAM_003,2025-12-30 03:46:06,True,4,Front Door,Home
CAM_001,2025-12-30 10:50:06,True,6,Driveway,Home
CAM_001,2025-12-30 05:21:06,True,39,Driveway,Home
CAM_002,2025-12-30 04:35:06,True,44,Backyard,Home
CAM_002,2025-12-29 20:33:06,True,9,Backyard,Home
CAM_001,2025-12-29 20:20:06,True,188,Living Room,Away
CAM_004,2025-12-30 03:35:06,True,188,Living Room,Away
CAM_002,2025-12-30 02:57:06,True,32,Backyard,Away
CAM_004,2025-12-30 06:08:06,False,46,Living Room,Away
CAM_001,2025-12-29 22:23:06,False,18,Driveway,Home
CAM_001,2025-12-29 22:37:06,True,75,Garage,Away
CAM_004,2025-12-30 10:54:06,True,40,Backyard,Home
CAM_001,2025-12-30 01:06:06,True,77,Backyard,Away
CAM_003,2025-12-29 20:31:06,True,226,Living Room,Away
CAM_003,2025-12-29 21:50:06,True,20,Backyard,Home
CAM_004,2025-12-29 22:24:06,True,243,Driveway,Away
CAM_004,2025-12-30 04:40:06,False,76,Front Door,Away
CAM_003,2025-12-30 07:45:06,True,38,Living Room,Home
CAM_003,2025-12-30 01:08:06,False,15,Garage,Home
CAM_002,2025-12-30 11:55:06,True,222,Garage,Away
CAM_004,2025-12-29 22:52:06,True,140,Backyard,Away
CAM_004,2025-12-30 04:38:06,True,113,Backyard,Away
CAM_003,2025-12-29 21:16:06,True,29,Living Room,Home
CAM_003,2025-12-30 03:26:06,True,268,Living Room,Away
CAM_003,2025-12-29 21:50:06,True,36,Garage,Home
CAM_001,2025-12-30 09:04:06,True,2,Living Room,Home
CAM_003,2025-12-30 10:28:06,False,170,Front Door,Away
CAM_003,2025-12-30 06:53:06,False,84,Backyard,Away
CAM_001,2025-12-30 03:11:06,True,9,Living Room,Home
CAM_003,2025-12-30 08:52:06,True,26,Backyard,Home
CAM_003,2025-12-30 00:53:06,True,292,Living Room,Away
CAM_003,2025-12-29 23:13:06,True,258,Garage,Away
CAM_003,2025-12-30 07:44:06,True,90,Front Door,Away
CAM_003,2025-12-29 22:22:06,True,163,Front Door,Away
CAM_001,2025-12-30 00:13:06,True,210,Driveway,Away
CAM_002,2025-12-30 00:09:06,True,214,Front Door,Away
CAM_001,2025-12-30 05:12:06,True,28,Front Door,Home
CAM_002,2025-12-30 03:35:06,False,218,Front Door,Away
CAM_002,2025-12-30 00:23:06,True,5,Living Room,Home
CAM_002,2025-12-30 09:03:06,True,57,Driveway,Away
CAM_004,2025-12-30 11:54:06,False,68,Driveway,Away
CAM_002,2025-12-30 07:04:06,True,41,Front Door,Away
CAM_002,2025-12-30 06:41:06,True,18,Garage,Home
CAM_002,2025-12-29 22:52:06,True,91,Front Door,Away
CAM_003,2025-12-30 11:01:06,True,251,Living Room,Away
CAM_003,2025-12-30 07:01:06,False,35,Front Door,Home
CAM_004,2025-12-30 03:41:06,True,152,Front Door,Away
CAM_001,2025-12-30 08:18:06,False,43,Driveway,Home
CAM_004,2025-12-29 23:10:06,True,18,Driveway,Home
CAM_003,2025-12-29 20:27:06,True,21,Driveway,Home
CAM_001,2025-12-29 22:08:06,True,28,Front Door,Home
CAM_002,2025-12-30 05:49:06,True,185,Driveway,Away
CAM_004,2025-12-30 11:13:06,False,68,Backyard,Away
CAM_003,2025-12-29 23:00:06,True,27,Front Door,Home
CAM_003,2025-12-29 21:10:06,True,21,Backyard,Away
CAM_003,2025-12-30 01:13:06,False,38,Driveway,Home
CAM_003,2025-12-30 05:59:06,True,10,Garage,Home
CAM_002,2025-12-30 07:39:06,True,25,Backyard,Home
CAM_004,2025-12-30 05:36:06,False,36,Driveway,Away
CAM_001,2025-12-30 01:41:06,True,31,Backyard,Home
CAM_002,2025-12-30 08:01:06,True,228,Garage,Away
CAM_004,2025-12-30 03:35:06,False,187,Garage,Away
CAM_003,2025-12-29 20:33:06,False,189,Garage,Away
CAM_004,2025-12-30 04:01:06,False,216,Living Room,Away
CAM_001,2025-12-29 21:47:06,False,34,Living Room,Home
CAM_003,2025-12-30 03:47:06,False,2,Driveway,Home
CAM_003,2025-12-29 22:08:06,False,34,Backyard,Away
CAM_004,2025-12-30 05:25:06,True,229,Backyard,Away
CAM_001,2025-12-30 10:35:06,True,132,Driveway,Away
CAM_001,2025-12-30 02:49:06,True,14,Front Door,Home
CAM_004,2025-12-29 21:06:06,True,229,Front Door,Away
CAM_004,2025-12-30 11:27:06,True,75,Backyard,Away
CAM_001,2025-12-30 00:03:06,True,18,Front Door,Home
CAM_001,2025-12-30 10:59:06,True,183,Front Door,Away
CAM_001,2025-12-30 11:55:06,True,18,Garage,Home
CAM_004,2025-12-29 21:39:06,False,20,Living Room,Home
CAM_003,2025-12-30 10:18:06,False,73,Backyard,Away
CAM_003,2025-12-29 20:50:06,False,174,Driveway,Away
CAM_003,2025-12-30 01:53:06,True,113,Driveway,Away
CAM_004,2025-12-30 03:49:06,True,239,Garage,Away
CAM_001,2025-12-29 20:56:06,True,42,Garage,Home
CAM_003,2025-12-29 21:22:06,True,20,Backyard,Home
CAM_004,2025-12-30 02:45:06,True,264,Front Door,Away
CAM_002,2025-12-30 12:10:06,False,17,Front Door,Home
CAM_001,2025-12-30 00:38:06,False,188,Driveway,Away
CAM_003,2025-12-30 04:50:06,True,26,Backyard,Home
CAM_004,2025-12-30 12:05:06,True,81,Living Room,Away
CAM_004,2025-12-29 22:46:06,True,174,Front Door,Away
CAM_002,2025-12-30 04:16:06,True,8,Backyard,Home
CAM_002,2025-12-29 23:51:06,True,189,Backyard,Away
CAM_004,2025-12-30 10:07:06,True,208,Front Door,Away
CAM_003,2025-12-30 02:02:06,True,10,Garage,Away
CAM_002,2025-12-29 23:19:06,True,33,Garage,Home
CAM_004,2025-12-29 22:58:06,False,25,Backyard,Away
CAM_004,2025-12-29 21:09:06,True,271,Living Room,Away
CAM_003,2025-12-30 12:02:06,True,11,Backyard,Home
CAM_004,2025-12-30 11:31:06,False,18,Driveway,Away
CAM_004,2025-12-29 22:56:06,True,5,Backyard,Home
CAM_001,2025-12-30 07:13:06,True,24,Backyard,Away
CAM_001,2025-12-30 00:30:06,True,43,Driveway,Home
CAM_004,2025-12-30 09:11:06,True,33,Living Room,Home
CAM_001,2025-12-30 05:52:06,True,275,Driveway,Away
CAM_004,2025-12-30 04:40:06,False,167,Front Door,Away
CAM_002,2025-12-30 04:13:06,True,284,Backyard,Away
CAM_004,2025-12-30 11:06:06,True,12,Backyard,Home
CAM_004,2025-12-30 04:09:06,True,73,Front Door,Away
CAM_003,2025-12-30 00:29:06,True,17,Living Room,Home
CAM_001,2025-12-30 01:21:06,True,19,Garage,Home
CAM_004,2025-12-30 10:49:06,True,43,Garage,Home
CAM_001,2025-12-29 20:41:06,False,5,Front Door,Home
CAM_001,2025-12-29 23:23:06,True,112,Backyard,Away
CAM_003,2025-12-29 21:03:06,True,29,Driveway,Home
CAM_004,2025-12-29 21:58:06,True,27,Backyard,Home
CAM_002,2025-12-30 10:51:06,False,46,Garage,Away
CAM_004,2025-12-30 02:44:06,True,33,Backyard,Home
CAM_001,2025-12-30 12:33:06,False,175,Backyard,Away
CAM_004,2025-12-29 20:13:06,True,2,Driveway,Home
CAM_002,2025-12-30 09:40:06,True,1,Backyard,Home
CAM_003,2025-12-30 00:11:06,True,9,Living Room,Home
CAM_001,2025-12-30 09:46:06,True,14,Front Door,Home
CAM_001,2025-12-30 09:27:06,False,86,Living Room,Away
CAM_002,2025-12-30 08:38:06,True,25,Living Room,Home
CAM_001,2025-12-30 03:34:06,True,132,Backyard,Away
CAM_003,2025-12-30 12:25:06,True,160,Living Room,Away
CAM_002,2025-12-29 22:59:06,False,16,Living Room,Home
CAM_002,2025-12-29 20:21:06,False,1,Front Door,Home
CAM_002,2025-12-30 00:52:06,True,9,Front Door,Home
CAM_002,2025-12-30 07:52:06,True,93,Living Room,Away
CAM_004,2025-12-30 07:01:06,False,3,Front Door,Home
CAM_003,2025-12-30 12:11:06,True,149,Front Door,Away
CAM_003,2025-12-30 07:03:06,True,20,Front Door,Home
CAM_001,2025-12-29 22:01:06,False,16,Front Door,Home
CAM_002,2025-12-30 01:54:06,True,300,Garage,Away
CAM_004,2025-12-29 22:23:06,True,12,Garage,Home
CAM_002,2025-12-30 08:31:06,False,157,Driveway,Away
CAM_003,2025-12-30 08:02:06,True,160,Driveway,Away
CAM_004,2025-12-30 01:28:06,True,40,Garage,Home
CAM_001,2025-12-30 04:28:06,True,18,Driveway,Home
CAM_004,2025-12-30 00:02:06,False,128,Garage,Away
CAM_002,2025-12-30 09:56:06,True,8,Backyard,Home
CAM_001,2025-12-30 02:15:06,False,14,Driveway,Home
CAM_001,2025-12-30 01:51:06,False,20,Living Room,Home
CAM_003,2025-12-30 12:19:06,True,174,Backyard,Away
CAM_001,2025-12-30 01:54:06,True,70,Front Door,Away
CAM_001,2025-12-30 04:09:06,False,20,Backyard,Home
CAM_002,2025-12-30 00:49:06,True,9,Living Room,Home
CAM_002,2025-12-30 03:59:06,True,31,Front Door,Home
CAM_002,2025-12-30 00:59:06,False,159,Backyard,Away
CAM_003,2025-12-29 20:44:06,True,139,Front Door,Away
CAM_001,2025-12-29 21:00:06,True,23,Garage,Home
CAM_001,2025-12-30 07:49:06,True,200,Living Room,Away
CAM_003,2025-12-30 06:48:06,False,14,Driveway,Home
CAM_002,2025-12-29 20:36:06,True,14,Backyard,Home
CAM_003,2025-12-30 03:28:06,True,171,Driveway,Away
CAM_003,2025-12-30 11:39:06,True,282,Living Room,Away
CAM_001,2025-12-30 12:21:06,True,43,Living Room,Home
CAM_004,2025-12-30 03:04:06,True,243,Front Door,Away
CAM_001,2025-12-30 06:45:06,True,6,Driveway,Home
CAM_004,2025-12-30 06:10:06,True,207,Front Door,Away
CAM_003,2025-12-30 05:36:06,True,8,Front Door,Home
CAM_003,2025-12-30 09:48:06,True,30,Backyard,Home
CAM_002,2025-12-30 08:08:06,True,37,Garage,Home
CAM_001,2025-12-30 07:17:06,False,11,Living Room,Home
CAM_004,2025-12-30 07:58:06,True,157,Garage,Away
CAM_001,2025-12-29 23:17:06,True,119,Garage,Away
CAM_002,2025-12-30 11:17:06,False,230,Garage,Away
CAM_002,2025-12-29 22:25:06,True,45,Driveway,Home
CAM_004,2025-12-30 08:51:06,True,225,Garage,Away
CAM_001,2025-12-30 02:38:06,True,1,Backyard,Home
CAM_001,2025-12-30 06:13:06,True,32,Driveway,Home
CAM_003,2025-12-29 22:24:06,True,256,Garage,Away
CAM_004,2025-12-30 11:18:06,True,20,Backyard,Home
CAM_001,2025-12-30 05:04:06,True,160,Driveway,Away
CAM_004,2025-12-29 23:30:06,False,64,Backyard,Away
CAM_002,2025-12-30 00:53:06,True,27,Backyard,Home
CAM_001,2025-12-30 06:58:06,True,264,Garage,Away
CAM_001,2025-12-30 08:58:06,True,6,Garage,Home
CAM_004,2025-12-29 21:19:06,True,39,Living Room,Home
CAM_003,2025-12-29 20:04:06,True,25,Living Room,Home
CAM_001,2025-12-30 08:52:06,True,2,Driveway,Home
CAM_004,2025-12-30 05:25:06,False,225,Driveway,Away
CAM_001,2025-12-30 04:42:06,False,269,Front Door,Away
CAM_002,2025-12-30 07:58:06,False,237,Garage,Away
CAM_003,2025-12-29 22:30:06,True,12,Living Room,Home
CAM_001,2025-12-30 05:45:06,True,112,Driveway,Away
CAM_001,2025-12-30 12:16:06,True,29,Front Door,Home
CAM_001,2025-12-29 22:37:06,False,53,Garage,Away
CAM_003,2025-12-29 21:41:06,True,216,Backyard,Away
CAM_004,2025-12-30 05:12:06,True,90,Front Door,Away
CAM_004,2025-12-30 04:05:06,False,124,Driveway,Away
CAM_002,2025-12-30 10:28:06,True,146,Front Door,Away
CAM_004,2025-12-30 01:54:06,True,263,Garage,Away
CAM_004,2025-12-29 23:41:06,True,251,Backyard,Away
CAM_003,2025-12-30 07:22:06,True,21,Garage,Home
CAM_003,2025-12-29 22:27:06,False,234,Living Room,Away
CAM_001,2025-12-30 00:17:06,True,4,Backyard,Home
CAM_004,2025-12-30 01:26:06,True,28,Backyard,Home
CAM_003,2025-12-30 06:13:06,False,8,Backyard,Home
CAM_003,2025-12-30 08:55:06,False,184,Living Room,Away
CAM_004,2025-12-30 09:41:06,True,4,Backyard,Home
CAM_002,2025-12-29 21:57:06,True,18,Backyard,Home
CAM_003,2025-12-30 10:11:06,False,299,Front Door,Away
CAM_001,2025-12-30 04:10:06,True,38,Driveway,Home
CAM_002,2025-12-29 22:50:06,True,6,Living Room,Home
CAM_002,2025-12-30 07:03:06,True,16,Front Door,Home
CAM_002,2025-12-29 23:04:06,True,31,Backyard,Home
CAM_002,2025-12-30 09:26:06,True,22,Living Room,Home
CAM_001,2025-12-30 02:03:06,True,103,Front Door,Away
CAM_003,2025-12-30 00:38:06,True,23,Driveway,Home
CAM_002,2025-12-29 23:06:06,True,6,Garage,Home
CAM_004,2025-12-30 01:54:06,True,144,Driveway,Away
CAM_004,2025-12-30 11:43:06,True,30,Driveway,Home
CAM_002,2025-12-30 10:33:06,True,206,Living Room,Away
CAM_001,2025-12-30 10:33:06,False,232,Living Room,Away
CAM_002,2025-12-29 20:48:06,False,280,Backyard,Away
CAM_002,2025-12-30 12:27:06,True,28,Backyard,Home
CAM_003,2025-12-29 22:35:06,False,33,Garage,Home
CAM_001,2025-12-30 10:06:06,True,5,Garage,Home
CAM_001,2025-12-30 07:56:06,True,226,Living Room,Away
CAM_001,2025-12-30 11:07:06,True,8,Front Door,Home
CAM_003,2025-12-30 02:11:06,False,3,Front Door,Home
CAM_003,2025-12-30 01:25:06,True,142,Living Room,Away
CAM_003,2025-12-30 11:02:06,True,135,Backyard,Away
CAM_002,2025-12-30 04:56:06,True,207,Backyard,Away
CAM_003,2025-12-30 12:28:06,True,26,Backyard,Home
CAM_002,2025-12-29 22:35:06,True,133,Front Door,Away
CAM_001,2025-12-30 07:35:06,True,10,Living Room,Home
CAM_001,2025-12-29 22:22:06,True,34,Living Room,Home
CAM_001,2025-12-30 02:40:06,False,192,Living Room,Away
CAM_002,2025-12-29 21:40:06,True,287,Front Door,Away
CAM_002,2025-12-30 12:30:06,True,33,Front Door,Home
CAM_003,2025-12-30 03:34:06,False,36,Driveway,Home
CAM_002,2025-12-30 08:31:06,True,283,Driveway,Away
CAM_003,2025-12-30 11:14:06,False,9,Driveway,Home
CAM_004,2025-12-29 23:05:06,True,13,Driveway,Home
CAM_003,2025-12-30 05:11:06,True,1,Garage,Home
CAM_002,2025-12-30 08:57:06,True,245,Backyard,Away
CAM_003,2025-12-30 03:19:06,True,45,Backyard,Home
CAM_003,2025-12-30 06:21:06,False,18,Garage,Home
CAM_001,2025-12-30 05:12:06,False,83,Garage,Away
CAM_002,2025-12-30 01:49:06,True,295,Living Room,Away
CAM_004,2025-12-30 11:59:06,True,267,Backyard,Away
CAM_004,2025-12-30 05:00:06,True,41,Front Door,Home
CAM_002,2025-12-29 22:25:06,False,35,Garage,Home
CAM_003,2025-12-30 01:13:06,True,35,Living Room,Home
CAM_002,2025-12-30 11:39:06,True,25,Living Room,Home
CAM_002,2025-12-30 10:13:06,True,35,Living Room,Home
CAM_002,2025-12-30 06:40:06,True,205,Backyard,Away
CAM_002,2025-12-29 23:40:06,True,117,Garage,Away
CAM_002,2025-12-30 02:13:06,False,167,Garage,Away
CAM_004,2025-12-29 22:48:06,False,146,Living Room,Away
CAM_002,2025-12-29 22:38:06,False,254,Backyard,Away
CAM_003,2025-12-29 22:33:06,True,10,Backyard,Away
CAM_004,2025-12-30 02:10:06,False,100,Backyard,Away
CAM_001,2025-12-30 00:53:06,False,16,Driveway,Home
CAM_002,2025-12-30 00:40:06,True,138,Front Door,Away
CAM_003,2025-12-30 07:05:06,True,237,Living Room,Away
CAM_002,2025-12-30 01:54:06,True,199,Driveway,Away
CAM_001,2025-12-29 21:37:06,True,179,Backyard,Away
CAM_001,2025-12-30 04:32:06,False,21,Garage,Away
CAM_002,2025-12-30 06:46:06,False,14,Backyard,Home
CAM_002,2025-12-30 02:26:06,False,16,Driveway,Home
CAM_002,2025-12-30 04:15:06,False,116,Front Door,Away
CAM_003,2025-12-30 09:52:06,True,227,Backyard,Away
CAM_001,2025-12-30 01:14:06,False,34,Backyard,Home
CAM_003,2025-12-30 04:40:06,True,31,Backyard,Home
CAM_003,2025-12-30 12:13:06,True,35,Living Room,Home
CAM_003,2025-12-30 03:01:06,True,57,Front Door,Away
CAM_004,2025-12-30 06:35:06,True,248,Backyard,Away
CAM_004,2025-12-30 03:53:06,True,48,Backyard,Away
CAM_003,2025-12-30 09:37:06,True,221,Front Door,Away
CAM_003,2025-12-30 02:45:06,True,150,Driveway,Away
CAM_001,2025-12-30 05:51:06,True,40,Backyard,Home
CAM_004,2025-12-30 05:56:06,True,30,Front Door,Home
CAM_001,2025-12-29 22:18:06,True,14,Backyard,Home
CAM_002,2025-12-29 23:32:06,False,71,Garage,Away
CAM_003,2025-12-30 03:55:06,True,183,Living Room,Away
CAM_001,2025-12-29 20:58:06,True,4,Garage,Home
CAM_003,2025-12-30 09:36:06,True,55,Front Door,Away
CAM_003,2025-12-30 01:40:06,True,31,Driveway,Home
CAM_002,2025-12-30 07:47:06,True,2,Garage,Home
CAM_003,2025-12-30 05:58:06,True,93,Backyard,Away
CAM_001,2025-12-29 20:06:06,True,27,Front Door,Away
CAM_001,2025-12-30 11:20:06,True,297,Garage,Away
CAM_004,2025-12-30 08:50:06,True,11,Living Room,Home
CAM_001,2025-12-30 09:23:06,True,5,Front Door,Home
CAM_001,2025-12-30 07:14:06,False,35,Living Room,Away
CAM_001,2025-12-30 12:00:06,True,43,Driveway,Home
CAM_001,2025-12-30 00:35:06,False,160,Front Door,Away
CAM_002,2025-12-30 11:49:06,True,219,Driveway,Away
CAM_003,2025-12-30 01:03:06,True,42,Garage,Home
CAM_002,2025-12-30 08:59:06,False,16,Driveway,Home
CAM_002,2025-12-30 04:54:06,True,282,Front Door,Away
CAM_001,2025-12-29 20:32:06,True,9,Front Door,Home
CAM_002,2025-12-29 20:07:06,True,284,Front Door,Away
CAM_002,2025-12-30 03:58:06,False,34,Backyard,Home
CAM_001,2025-12-29 20:47:06,True,6,Garage,Home
CAM_003,2025-12-29 21:20:06,False,22,Living Room,Home
CAM_003,2025-12-29 21:19:06,True,146,Front Door,Away
CAM_003,2025-12-30 09:43:06,True,37,Backyard,Home
CAM_004,2025-12-29 21:14:06,True,35,Living Room,Home
CAM_001,2025-12-29 22:55:06,True,34,Living Room,Home
CAM_002,2025-12-30 04:02:06,True,123,Backyard,Away
CAM_003,2025-12-30 08:03:06,True,36,Living Room,Home
CAM_004,2025-12-30 04:55:06,True,18,Backyard,Away
CAM_002,2025-12-30 10:23:06,False,101,Living Room,Away
CAM_001,2025-12-30 09:43:06,True,20,Living Room,Home
CAM_004,2025-12-30 09:10:06,True,104,Front Door,Away
CAM_001,2025-12-30 04:51:06,True,263,Driveway,Away
CAM_002,2025-12-30 03:04:06,True,36,Living Room,Home
CAM_001,2025-12-30 11:46:06,True,30,Front Door,Home
CAM_001,2025-12-30 06:20:06,True,166,Garage,Away
CAM_002,2025-12-30 02:32:06,True,275,Living Room,Away
CAM_004,2025-12-30 03:57:06,False,207,Living Room,Away
CAM_001,2025-12-30 05:33:06,True,150,Front Door,Away
CAM_002,2025-12-30 08:36:06,True,69,Driveway,Away
CAM_002,2025-12-29 21:40:06,False,159,Living Room,Away
CAM_001,2025-12-30 08:27:06,True,204,Garage,Away
CAM_003,2025-12-30 07:44:06,True,276,Front Door,Away
CAM_004,2025-12-30 12:09:06,False,273,Front Door,Away
CAM_002,2025-12-29 23:14:06,True,28,Living Room,Home
CAM_003,2025-12-30 10:39:06,True,29,Driveway,Home
CAM_001,2025-12-30 03:55:06,True,44,Backyard,Home
CAM_003,2025-12-30 02:57:06,True,23,Living Room,Home
CAM_004,2025-12-30 00:27:06,True,255,Front Door,Away
CAM_003,2025-12-29 21:36:06,True,133,Backyard,Away
CAM_004,2025-12-29 22:36:06,False,213,Driveway,Away
CAM_002,2025-12-29 23:14:06,True,267,Backyard,Away
CAM_003,2025-12-30 06:02:06,True,67,Front Door,Away
CAM_003,2025-12-30 02:14:06,True,12,Front Door,Home
CAM_002,2025-12-29 23:32:06,True,42,Front Door,Home
CAM_003,2025-12-29 21:07:06,True,8,Front Door,Home
CAM_001,2025-12-30 09:23:06,True,80,Living Room,Away
CAM_004,2025-12-29 21:16:06,True,117,Driveway,Away
CAM_004,2025-12-30 10:23:06,False,36,Garage,Home
CAM_001,2025-12-30 04:31:06,True,35,Living Room,Home
CAM_003,2025-12-29 21:00:06,True,39,Living Room,Home
CAM_003,2025-12-29 21:13:06,True,262,Backyard,Away
CAM_002,2025-12-30 03:53:06,False,173,Living Room,Away
CAM_003,2025-12-30 00:47:06,False,54,Garage,Away
CAM_003,2025-12-29 23:49:06,False,163,Living Room,Away
CAM_003,2025-12-30 08:15:06,False,37,Backyard,Home
CAM_004,2025-12-30 08:27:06,True,40,Backyard,Home
CAM_004,2025-12-30 10:22:06,False,16,Backyard,Home
CAM_003,2025-12-30 05:42:06,True,238,Living Room,Away
CAM_003,2025-12-29 20:51:06,True,24,Driveway,Home
CAM_001,2025-12-30 04:19:06,True,72,Living Room,Away
CAM_001,2025-12-30 10:49:06,True,62,Front Door,Away
CAM_002,2025-12-29 21:13:06,True,28,Driveway,Home
CAM_001,2025-12-30 03:26:06,True,55,Garage,Away
CAM_003,2025-12-30 02:15:06,True,31,Front Door,Home
CAM_002,2025-12-29 22:11:06,True,297,Driveway,Away
CAM_001,2025-12-30 05:45:06,False,121,Living Room,Away
CAM_002,2025-12-30 07:42:06,True,28,Backyard,Home
CAM_002,2025-12-30 09:57:06,True,9,Living Room,Home
CAM_001,2025-12-30 03:06:06,True,28,Backyard,Home
CAM_001,2025-12-30 12:08:06,True,150,Living Room,Away
CAM_004,2025-12-30 10:26:06,True,25,Living Room,Home
CAM_004,2025-12-29 21:55:06,True,39,Garage,Home
CAM_004,2025-12-30 08:46:06,True,176,Front Door,Away
CAM_003,2025-12-29 21:41:06,True,161,Backyard,Away
CAM_002,2025-12-29 22:10:06,True,42,Driveway,Home
CAM_001,2025-12-30 07:40:06,True,13,Backyard,Home
CAM_003,2025-12-29 22:38:06,True,12,Backyard,Home
CAM_004,2025-12-30 08:10:06,True,195,Living Room,Away
CAM_001,2025-12-30 04:08:06,True,131,Backyard,Away
CAM_001,2025-12-30 08:41:06,True,172,Driveway,Away
CAM_001,2025-12-30 05:01:06,True,253,Driveway,Away
CAM_004,2025-12-30 05:02:06,True,185,Driveway,Away
CAM_004,2025-12-30 03:30:06,True,203,Living Room,Away
CAM_004,2025-12-29 20:02:06,True,213,Garage,Away
CAM_002,2025-12-30 01:24:06,True,17,Garage,Away
CAM_002,2025-12-30 00:51:06,True,34,Garage,Home
CAM_001,2025-12-30 08:10:06,True,24,Front Door,Home
CAM_001,2025-12-30 09:03:06,True,17,Garage,Home
CAM_002,2025-12-30 01:01:06,True,7,Garage,Home
CAM_001,2025-12-30 11:21:06,True,16,Living Room,Home
CAM_002,2025-12-29 21:10:06,False,18,Driveway,Home
CAM_001,2025-12-30 12:03:06,False,283,Garage,Away
CAM_002,2025-12-30 10:00:06,True,32,Backyard,Home
CAM_001,2025-12-30 06:44:06,True,162,Front Door,Away
CAM_002,2025-12-30 03:04:06,False,35,Front Door,Home
CAM_003,2025-12-30 09:33:06,True,9,Backyard,Home
CAM_004,2025-12-29 21:20:06,False,175,Backyard,Away
CAM_004,2025-12-30 07:11:06,True,32,Garage,Away
CAM_003,2025-12-30 11:25:06,False,19,Garage,Home
CAM_003,2025-12-30 04:56:06,False,17,Front Door,Home
CAM_004,2025-12-30 12:27:06,True,231,Living Room,Away
CAM_002,2025-12-30 12:08:06,False,17,Living Room,Away
CAM_003,2025-12-30 09:46:06,True,7,Front Door,Home
CAM_003,2025-12-30 02:10:06,True,253,Driveway,Away
CAM_001,2025-12-30 11:39:06,True,205,Garage,Away
CAM_004,2025-12-29 23:21:06,False,250,Front Door,Away
CAM_002,2025-12-30 11:23:06,True,44,Driveway,Home
CAM_002,2025-12-30 02:23:06,True,151,Garage,Away
CAM_003,2025-12-30 03:34:06,False,176,Living Room,Away
CAM_002,2025-12-30 10:21:06,True,34,Driveway,Home
CAM_001,2025-12-30 06:54:06,True,24,Living Room,Away
CAM_001,2025-12-29 22:04:06,True,150,Backyard,Away
CAM_002,2025-12-29 23:13:06,False,156,Backyard,Away
CAM_004,2025-12-29 20:17:06,True,38,Living Room,Home
CAM_003,2025-12-29 21:00:06,False,33,Backyard,Away
CAM_004,2025-12-30 01:57:06,True,79,Living Room,Away
CAM_003,2025-12-29 20:16:06,True,248,Backyard,Away
CAM_004,2025-12-30 04:43:06,False,117,Living Room,Away
CAM_002,2025-12-29 20:07:06,True,31,Garage,Home
CAM_004,2025-12-30 03:02:06,True,23,Backyard,Away
CAM_001,2025-12-30 06:58:06,False,36,Living Room,Home
CAM_003,2025-12-30 08:13:06,True,37,Driveway,Away
CAM_001,2025-12-30 00:59:06,False,268,Driveway,Away
CAM_004,2025-12-30 01:36:06,True,269,Backyard,Away
CAM_004,2025-12-30 07:34:06,True,300,Front Door,Away
CAM_001,2025-12-29 20:24:06,False,251,Front Door,Away
CAM_001,2025-12-30 06:51:06,True,120,Living Room,Away
CAM_002,2025-12-30 01:25:06,True,32,Garage,Home
CAM_002,2025-12-30 04:10:06,True,32,Front Door,Home
CAM_002,2025-12-30 04:13:06,True,34,Garage,Home
CAM_003,2025-12-30 07:09:06,True,246,Garage,Away
CAM_004,2025-12-30 07:08:06,True,18,Garage,Home
CAM_004,2025-12-29 21:25:06,False,199,Backyard,Away
CAM_001,2025-12-29 20:42:06,False,44,Front Door,Home
CAM_003,2025-12-29 23:26:06,True,20,Driveway,Home
CAM_004,2025-12-29 21:02:06,True,24,Backyard,Home
CAM_003,2025-12-30 00:07:06,True,34,Driveway,Away
CAM_001,2025-12-30 08:46:06,True,248,Garage,Away
CAM_002,2025-12-30 04:27:06,True,33,Living Room,Home
CAM_004,2025-12-30 04:39:06,False,30,Driveway,Away
CAM_001,2025-12-29 23:03:06,True,14,Front Door,Away
CAM_003,2025-12-30 04:28:06,True,153,Backyard,Away
CAM_003,2025-12-29 21:31:06,True,155,Backyard,Away
CAM_003,2025-12-30 00:15:06,False,36,Garage,Home
CAM_004,2025-12-30 09:14:06,False,213,Front Door,Away
CAM_003,2025-12-30 06:55:06,False,180,Living Room,Away
CAM_002,2025-12-30 08:53:06,False,20,Driveway,Home
CAM_001,2025-12-30 08:07:06,True,28,Driveway,Home
CAM_003,2025-12-29 23:42:06,False,32,Living Room,Home
CAM_003,2025-12-30 05:23:06,False,281,Driveway,Away
CAM_003,2025-12-30 01:44:06,False,194,Driveway,Away
CAM_002,2025-12-30 05:33:06,True,20,Front Door,Home
CAM_004,2025-12-29 23:14:06,True,259,Backyard,Away
CAM_004,2025-12-29 21:39:06,True,16,Living Room,Home
CAM_001,2025-12-30 03:30:06,True,7,Driveway,Home
CAM_001,2025-12-30 08:29:06,True,41,Garage,Away
CAM_004,2025-12-30 05:39:06,True,195,Living Room,Away
